id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164887013759361024,1164887013759361024,1566565681000,2019-08-23,16:08:01,MSK,216250101,peacocktrojan32,Matthew Carle,,"So the forest fire in the amazon has about the emissions of the entire industrial revolution, but man made climate change will kill us in 11+ years 🧐",[],[],[],1,0,1,[],[],https://twitter.com/peacocktrojan32/status/1164887013759361024,False,,0,,,,,,,"[{'user_id': '216250101', 'username': 'peacocktrojan32'}]",
1164835391536418816,1164832667302424578,1566553373000,2019-08-23,12:42:53,MSK,961632241028755457,deanperl1,🤯Mondo Politico🤐,,tRump is at the bottom of this evil for turning a blind eye on climate change. The Amazon Forest fire could destroy us all.,['cnn'],[],[],0,1,1,[],[],https://twitter.com/DeanPerl1/status/1164835391536418816,False,,0,,,,,,,"[{'user_id': '961632241028755457', 'username': 'DeanPerl1'}, {'user_id': '759251', 'username': 'CNN'}]",
1164832267513937925,1164832267513937925,1566552628000,2019-08-23,12:30:28,MSK,1134874336605745152,ammaralijan,Ammar Ali Jan,,"There is evidence that Amazon forest fire was intentional to clear land for corporate interests. Yet, Brazil's fascist leader Bolsonaro blamed NGOs for the incident. Nexus between big busines, climate change and authoritarianism is becoming evident.

 https://www.theguardian.com/environment/2019/aug/22/brazilian-minister-booed-at-climate-event-as-outcry-grows-over-amazon-fires …",[],['https://www.theguardian.com/environment/2019/aug/22/brazilian-minister-booed-at-climate-event-as-outcry-grows-over-amazon-fires'],[],0,19,53,[],[],https://twitter.com/ammaralijan/status/1164832267513937925,False,,0,,,,,,,"[{'user_id': '1134874336605745152', 'username': 'ammaralijan'}]",
1164831894061510660,1164831894061510660,1566552539000,2019-08-23,12:28:59,MSK,770132773965328385,nick_thyme,Nick of Thyme,,The amazon Rain forest fire was deliberately lit! How is that a climate change event,[],[],[],5,17,38,[],[],https://twitter.com/nick_thyme/status/1164831894061510660,False,,0,,,,,,,"[{'user_id': '770132773965328385', 'username': 'nick_thyme'}]",
1164811177970397190,1164811177970397190,1566547600000,2019-08-23,11:06:40,MSK,813196510720626688,renz_mcforest,Renz McForest,,"The Amazon forest fire is not caused by climate change. Someone is clearing the way to plant trees needed to make Nutella, shampoo, and ice cream. Oh, yes, it is man-made, all for the sake of Palm oil.",[],[],[],0,0,0,[],[],https://twitter.com/renz_mcforest/status/1164811177970397190,False,,0,,,,,,,"[{'user_id': '813196510720626688', 'username': 'renz_mcforest'}]",
1164747354173517824,1164747354173517824,1566532383000,2019-08-23,06:53:03,MSK,916693321136902144,anthonyhirschif,Anthony Hirsch,,The amazon forest fire is scary. it only harms us in terms of climate change. We've got to make sure we don't hurt this planet more and that we can successfully combat the change in climate as it comes. It's for the survival of our species.,[],[],[],0,0,3,[],[],https://twitter.com/AnthonyHirschIf/status/1164747354173517824,False,,0,,,,,,,"[{'user_id': '916693321136902144', 'username': 'AnthonyHirschIf'}]",
1164733608139137024,1164733608139137024,1566529106000,2019-08-23,05:58:26,MSK,115122087,jeromepva,Jerome 📈📉🚀,,"That amazon forest fire is an actual problem. Shit is responsible for 20% of the oxygen we breath and it’s been burning for 3 weeks?? Climate change was just accelerated by a good 5 years, minimum",[],[],[],1,0,4,[],[],https://twitter.com/JeromePVA/status/1164733608139137024,False,,0,,,,,,,"[{'user_id': '115122087', 'username': 'JeromePVA'}]",
1164702591953047552,1164702591953047552,1566521711000,2019-08-23,03:55:11,MSK,169309933,backpackkate,Kate Wood,,"If you think teenagers aren't paying attention, I assigned over 100 of them to write a fairytale or folklore. Most of the stories are about reversing or preventing pollution and climate change. One is about going back and preventing the Amazon Forest Fire. #AmazonRainforest",[],[],[],1,0,2,['#amazonrainforest'],[],https://twitter.com/BackpackKate/status/1164702591953047552,False,,0,,,,,,,"[{'user_id': '169309933', 'username': 'BackpackKate'}]",
1164697029131374592,1164697029131374592,1566520385000,2019-08-23,03:33:05,MSK,1060048326458990593,duong71192679,duong,,It's a sign... The forest fire starts in the most crucial time of climate change in history. Do we have any hope? #amazon  https://twitter.com/theintercept/status/1164225530629165056 …,[],['https://twitter.com/theintercept/status/1164225530629165056'],[],0,0,0,['#amazon'],[],https://twitter.com/duong71192679/status/1164697029131374592,False,https://twitter.com/theintercept/status/1164225530629165056,0,,,,,,,"[{'user_id': '1060048326458990593', 'username': 'duong71192679'}]",
1164639142652760064,1164639142652760064,1566506584000,2019-08-22,23:43:04,MSK,14513611,crooksandliars,Crooks and Liars,,"It's dark as night time at 4 pm in Sao Paulo, Brazil, thanks to the smoke plume from the Amazon forest fire. @AliVelshi @PaulRosolie @BrunaLab #VelshiandRuhle #AmazonForestFire #Bolsonaro #climatechange  http://dlvr.it/RBjPZp ","['alivelshi', 'paulrosolie', 'brunalab']",['http://dlvr.it/RBjPZp'],[],2,27,16,"['#velshiandruhle', '#amazonforestfire', '#bolsonaro', '#climatechange']",[],https://twitter.com/crooksandliars/status/1164639142652760064,False,,0,,,,,,,"[{'user_id': '14513611', 'username': 'crooksandliars'}, {'user_id': '16378486', 'username': 'AliVelshi'}, {'user_id': '2232557744', 'username': 'PaulRosolie'}, {'user_id': '19717244', 'username': 'BrunaLab'}]",
1164595210388672514,1164595210388672514,1566496109000,2019-08-22,20:48:29,MSK,996457304701759488,iamumarhanif,Umar 🇵🇰,,"Those unaware: Amazon forests, which are known as the ""Lungs of Earth"" are on fire for weeks but there's no coverage. This is NOT a natural forest fire caused by climate change but an inside job, motive of which is nothing but human greed. 
#PrayForAmazon pic.twitter.com/eUUiTggUNM",[],[],['https://pbs.twimg.com/media/ECl5KXdXsAc6ol7.jpg'],1,0,0,['#prayforamazon'],[],https://twitter.com/iamUmarHanif/status/1164595210388672514,False,,0,,,,,,,"[{'user_id': '996457304701759488', 'username': 'iamUmarHanif'}]",
1164555777324937226,1164555777324937226,1566486708000,2019-08-22,18:11:48,MSK,735374490625052672,vickysparker,Vignesh,coimbatore,"In case, you think amazon rain forest fire doesn't effect you ! More than 20% of the world's oxygen produced in the rain forest 😣! The loss of trees and bio diversity is accelerating weather change ! All in the midst of a climate crisis that us growing in serverity everyday 😞!  pic.twitter.com/kLOMofu5gY – at coimbatore",[],[],['https://pbs.twimg.com/media/EClVTDSUEAAzq_-.jpg'],0,0,0,[],[],https://twitter.com/vickysparker/status/1164555777324937226,False,,0,,,,,,,"[{'user_id': '735374490625052672', 'username': 'vickysparker'}]",
1164544290657198081,1163843949590667264,1566483969000,2019-08-22,17:26:09,MSK,142180894,omkarinamdarr,Omkar Inamdar,,"Like lot of celebrities are tweeting sad about Amazon forest fire, but I feel they hardly care about it , unless they are @LeoDiCaprio ,where he is actively doing something about climate change.","['therahulnair7', 'sammie_chika', 'lazyladdha', 'leodicaprio']",[],[],0,0,0,[],[],https://twitter.com/omkarinamdarr/status/1164544290657198081,False,,0,,,,,,,"[{'user_id': '142180894', 'username': 'omkarinamdarr'}, {'user_id': '876128779957043200', 'username': 'therahulnair7'}, {'user_id': '910636191032233985', 'username': 'sammie_chika'}, {'user_id': '390710937', 'username': 'LazyLaddha'}, {'user_id': '133880286', 'username': 'LeoDiCaprio'}]",
1164544117889806336,1164544117889806336,1566483928000,2019-08-22,17:25:28,MSK,749047981303795716,colldollswag,col,,the fact that people have this mindset about things like climate change and the forest fire in the amazon amazes me. how can you think that spreading awareness won’t do much? do people seriously not consider that spreading this might cause someone who CAN help to stumble upon it?  https://twitter.com/jujubangzz/status/1164134577507426304 …,[],['https://twitter.com/jujubangzz/status/1164134577507426304'],[],0,3,8,[],[],https://twitter.com/colldollswag/status/1164544117889806336,False,https://twitter.com/jujubangzz/status/1164134577507426304,0,,,,,,,"[{'user_id': '749047981303795716', 'username': 'colldollswag'}]",
1164539872033591297,1164539872033591297,1566482916000,2019-08-22,17:08:36,MSK,2272231806,bringingsexypak,Duhniel,,"It’s great everyone cares about the Amazon forest fire but it’s not climate change that’s caused 80% more fires than last year, it’s the corrupt government that refuses to discontinue what they PURPOSELY and STRATEGICALLY started. Let’s not get our current events from TWITTER😶😂",[],[],[],1,1,3,[],[],https://twitter.com/bringingsexypak/status/1164539872033591297,False,,0,,,,,,,"[{'user_id': '2272231806', 'username': 'bringingsexypak'}]",
1164531579202543617,1164531579202543617,1566480939000,2019-08-22,16:35:39,MSK,132428092,promuzi,Muzamil,,"""President Bolsonaro is a climate change skeptic who supports opening up Brazil's Amazon rainforest to mining and development.

Activists say his policies are encouraging illegal deforestation.

So far in 2019, deforestation is up 67% and forest fire…  pic.twitter.com/LHTZyx4bYA""",[],[],['https://pbs.twimg.com/media/ECk9joYXYAIa--y.jpg'],0,0,0,[],[],https://twitter.com/promuzi/status/1164531579202543617,False,,0,,,,,,,"[{'user_id': '132428092', 'username': 'promuzi'}]",
1164501918149799936,1164501918149799936,1566473867000,2019-08-22,14:37:47,MSK,1045871438555602944,thezenev,💙💙💙,,"Ano na ba it natatabo world?! Adi it Amazon forest fire 2 weeks na, the Sanchez guy getting released after raping and murdering 2 UPLB college students, tas grabe na it climate change, TAPOS MADUGANG PA ITO NGA GT HA SHOWTIME NGA AMBOT MAG PERFORM?! 😒",[],[],[],0,0,4,[],[],https://twitter.com/thezenev/status/1164501918149799936,False,,0,,,,,,,"[{'user_id': '1045871438555602944', 'username': 'thezenev'}]",
1164487461507960834,1164487461507960834,1566470420000,2019-08-22,13:40:20,MSK,372322233,nvgpal79,Nishand Venugopal,,"Let's also remember that few months ago Uttarakhand also seen a lot of forest fire incidents, sorry for Amazon forests but it is our duty to keep the forests in our home. understand the issue of forest fires and the effects of climate change in it... #allforestsareimportant",[],[],[],0,0,0,['#allforestsareimportant'],[],https://twitter.com/nvgpal79/status/1164487461507960834,False,,0,,,,,,,"[{'user_id': '372322233', 'username': 'nvgpal79'}]",
1164466618581299200,1164466618581299200,1566465451000,2019-08-22,12:17:31,MSK,882487848229900289,tiredtigerv,Viivi 🐯,,"I find it absolutely disgusting that in Finland the news are covering news about climate change every day, but today was the first day that they informed about the forest fire in Amazon. It was maybe 10 seconds quick news flash and it was more about Trump rather than Amazon",[],[],[],1,1,2,[],[],https://twitter.com/tiredtigerv/status/1164466618581299200,False,,0,,,,,,,"[{'user_id': '882487848229900289', 'username': 'tiredtigerv'}]",
1164429893943214080,1164429893943214080,1566456695000,2019-08-22,09:51:35,MSK,843397923748503552,nayemhasan37,Md.Nayem Hasan Munna,,"Parts of the #Amazon #Rainforest are on Fire | Smoke can be Spotted from Space!

#Video:  https://youtu.be/SVGkZdxY34c 
#prayforamazonas :(

#news,
###brazil,
#wildfires,
#environment,
#global_warming,
#science,
#forest_fire,
#world,
#climate_change,
#amazon_forest, pic.twitter.com/1G4MYTqQ82",[],['https://youtu.be/SVGkZdxY34c'],['https://pbs.twimg.com/media/ECjiz6yUcAAsXKg.jpg'],0,0,0,"['#amazon', '#rainforest', '#video', '#prayforamazonas', '#news', '#brazil', '#wildfires', '#environment', '#global_warming', '#science', '#forest_fire', '#world', '#climate_change', '#amazon_forest']",[],https://twitter.com/nayemhasan37/status/1164429893943214080,False,,0,,,,,,,"[{'user_id': '843397923748503552', 'username': 'nayemhasan37'}]",
1164402000475414528,1164402000475414528,1566450045000,2019-08-22,08:00:45,MSK,716236566398681088,freny_2806,Freny Patel,,"First the dead glacier and now amazon forest fire and media want to just focus on other more important news becoz environment do nothing than giving us life! 
Actions are needed to prevent climate changes
#PrayforAmazonas #environmentalawareness",[],[],[],0,1,4,"['#prayforamazonas', '#environmentalawareness']",[],https://twitter.com/freny_2806/status/1164402000475414528,False,,0,,,,,,,"[{'user_id': '716236566398681088', 'username': 'freny_2806'}]",
1164376194151636992,1164376194151636992,1566443892000,2019-08-22,06:18:12,MSK,282134036,how_bout_nooo,ManasiC,,"@AFP fact check has shown the images circulated online regarding the Amazon forest fire are out of date. 
Though, the threat of climate change is very much real and serious. Gotta have more countries taking proactive steps towards this ASAP. 
#AmazonFire",['afp'],[],[],0,0,0,['#amazonfire'],[],https://twitter.com/how_bout_nooo/status/1164376194151636992,False,,0,,,,,,,"[{'user_id': '282134036', 'username': 'how_bout_nooo'}, {'user_id': '380648579', 'username': 'AFP'}]",
1164371250392784896,1164371250392784896,1566442713000,2019-08-22,05:58:33,MSK,2432770291,tararanstead,Taradactyl,,Idk. I’m ready to march the streets. I’m ready to protest right next to the immigration camps. I’m ready to scream at the top of my lungs until we do something about climate change. I’m ready to donate all of my money to stop the amazon forest fire from spreading more. Y’all 😩,[],[],[],0,0,1,[],[],https://twitter.com/TaraRanstead/status/1164371250392784896,False,,0,,,,,,,"[{'user_id': '2432770291', 'username': 'TaraRanstead'}]",
1164353903439122438,1164353903439122438,1566438577000,2019-08-22,04:49:37,MSK,895858940902125568,maxmensltbu,Maxwell Frantz,,"If the amazon forest fire isn’t making you uncomfortable rn, are you even human? Like now my generation has to clean up this mess. This mess called climate change. How many years do we have? Supposedly 12. Thanks for setting us up for failure. #AmazonRainforest",[],[],[],0,0,0,['#amazonrainforest'],[],https://twitter.com/MaxmensLTBU/status/1164353903439122438,False,,0,,,,,,,"[{'user_id': '895858940902125568', 'username': 'MaxmensLTBU'}]",
1164339343441506305,1164185881613389824,1566435106000,2019-08-22,03:51:46,MSK,1107648236846747648,wakandeafricana,Onika Del Rey ✨,,"Statistically this year has been the worst due to deforestation in the amazons and climate change. Also yes, a fire can be worse than the next one. Is a grease fire on the same caliber as a forest fire? No? Alright then","['gronk9793', 'wwf_uk', 'coreytaylorrock']",[],[],0,0,0,[],[],https://twitter.com/WakandeAfricana/status/1164339343441506305,False,,0,,,,,,,"[{'user_id': '1107648236846747648', 'username': 'WakandeAfricana'}, {'user_id': '3734032993', 'username': 'gronk9793'}, {'user_id': '19719076', 'username': 'wwf_uk'}, {'user_id': '173885254', 'username': 'CoreyTaylorRock'}]",
1164321983133302784,1164321983133302784,1566430967000,2019-08-22,02:42:47,MSK,125209744,_splash_world,NorthPlay Clothing,,Don’t fooled. The amazon forest fire is a man made fire. People are setting the fires. It has nothing to do with climate change or global warming.,[],[],[],0,0,0,[],[],https://twitter.com/_Splash_World/status/1164321983133302784,False,,0,,,,,,,"[{'user_id': '125209744', 'username': '_Splash_World'}]",
1164320738976731137,1164173370855833600,1566430670000,2019-08-22,02:37:50,MSK,68421814,iamkimcharlie,Kim Charlie™,,The intentional burning of the forest fire in the amazon was by the fascist brazilian government + agrobusiness and ranching oligarchs. For years they want the amazon to be a new center for business and this will accelerate climate change.,['labellezachu'],[],[],0,0,0,[],[],https://twitter.com/iamkimcharlie/status/1164320738976731137,False,,0,,,,,,,"[{'user_id': '68421814', 'username': 'iamkimcharlie'}, {'user_id': '1002951516200710145', 'username': 'LabellezaChu'}]",
1164291424625549312,1164291424625549312,1566423681000,2019-08-22,00:41:21,MSK,3350055051,cryptodemedici,Lord Tulips de' Medici MD,,"Amazon Forest fire could strike a “devastating blow on the fight against climate change”

Climate change meme is extremely powerful. Anything to do with nature can be immediately manipulated into fear mongering about climate change.  https://twitter.com/ggreenwald/status/1164289356405891072 …",[],['https://twitter.com/ggreenwald/status/1164289356405891072'],[],2,4,13,[],[],https://twitter.com/cryptodemedici/status/1164291424625549312,False,https://twitter.com/ggreenwald/status/1164289356405891072,0,,,,,,,"[{'user_id': '3350055051', 'username': 'cryptodemedici'}]",
1164285942699646976,1164264728690135042,1566422374000,2019-08-22,00:19:34,MSK,1440584060,dimitrish81,Dimitris T,,"100+ people died in a pine tree forest fire south of Athens last year, fire terminate itself in sea, an unpresidented  event..Amazon is a jungle forest and little can be done to save it. Climate change but looks like resources are heading in buying Greenland for the time being..",['stana_katic'],[],[],0,0,0,[],[],https://twitter.com/dimitrish81/status/1164285942699646976,False,,0,,,,,,,"[{'user_id': '1440584060', 'username': 'dimitrish81'}, {'user_id': '46503181', 'username': 'Stana_Katic'}]",
1164272189505331200,1164272189505331200,1566419095000,2019-08-21,23:24:55,MSK,1047881011986460672,kyndallwrites,KyndallWrites,,"I had no idea the Amazon is being plagued by forest fire right now, or that it had such a huge effect on climate change and was a carbon sink.
I couldn’t donate much but I’m hoping every little bit helps ❤️🌳  https://twitter.com/Lexialex/status/1164264306260602881 …",[],['https://twitter.com/Lexialex/status/1164264306260602881'],[],0,0,0,[],[],https://twitter.com/KyndallWrites/status/1164272189505331200,False,https://twitter.com/Lexialex/status/1164264306260602881,0,,,,,,,"[{'user_id': '1047881011986460672', 'username': 'KyndallWrites'}]",
1164249889271771136,1164249889271771136,1566413778000,2019-08-21,21:56:18,MSK,322412749,masterteezy,Dakashi,,In light of the recent amazon forest fire currently making headlines and sense of hopelessness we feel combating climate change I think this is the perfect time to post this 🙃  pic.twitter.com/SJEL18RHbv,[],[],['https://pbs.twimg.com/media/ECg-9tXVAAAG0lL.jpg'],0,0,2,[],[],https://twitter.com/MasterTeezy/status/1164249889271771136,False,,0,,,,,,,"[{'user_id': '322412749', 'username': 'MasterTeezy'}]",
1164246600467636224,1164246595480588288,1566412994000,2019-08-21,21:43:14,MSK,1136224948765151232,gxermaine,mYgHad CasSiE,,"On second thought, is it really the climate change causes that massive forest fire? Or there's someone behind that case? We all know na may mga taong sakim. Maybe they want to build something in the amazon that's why it suddenly burned.",[],[],[],1,0,0,[],[],https://twitter.com/Gxermaine/status/1164246600467636224,False,,0,,,,,,,"[{'user_id': '1136224948765151232', 'username': 'Gxermaine'}]",
1164216058896625666,1164216058896625666,1566405713000,2019-08-21,19:41:53,MSK,2440862550,daquackerz,Colin 'Quackers' Stephens,,"Ahem*

Please start freaking out

Climate Change isn't even the most important part of the Amazon Rain Forest Fire

That forest produces 20% of the oxygen for the entire planet.

Air Quality is going to go to shit globally.  People will get sick.  Human life is at risk

freak out",[],[],[],0,0,1,[],[],https://twitter.com/DaQuackerz/status/1164216058896625666,False,,0,,,,,,,"[{'user_id': '2440862550', 'username': 'DaQuackerz'}]",
1164213464828645376,1164213464828645376,1566405094000,2019-08-21,19:31:34,MSK,1555495736,deano_t7,Emilia's husband,,"There's a very good documentary on Showmax called Ice on Fire. It looks at climate change but more specifically, people who are trying to reverse the effects. Reading about the Amazon forest fire so soon after watching that documentary has caused me to lose a chunk of hope.",[],[],[],0,0,0,[],[],https://twitter.com/Deano_T7/status/1164213464828645376,False,,0,,,,,,,"[{'user_id': '1555495736', 'username': 'Deano_T7'}]",
1164209867982299136,1164209867982299136,1566404237000,2019-08-21,19:17:17,MSK,100734330,iamohanyere,Ifeanyi,,"The Amazon Forest, the source of over 20% of the world's oxygen supply, is on fire.
 Siberia has been experiencing devastating wildfires, covering Russian cities with forest fire smog. If we fail to act sooner, we just may be too late. #climatechange",[],[],[],0,4,1,['#climatechange'],[],https://twitter.com/iamohanyere/status/1164209867982299136,False,,0,,,,,,,"[{'user_id': '100734330', 'username': 'iamohanyere'}]",
1164199504331100162,1164199504331100162,1566401766000,2019-08-21,18:36:06,MSK,36226466,lesbiam_,🌈 Bia 🌸,,"ive seen a lot of gringos on my tl blaming the Amazon rain forest fire on climate change, make no mistake, this all 100% our president's fault",[],[],[],0,0,2,[],[],https://twitter.com/lesbiam_/status/1164199504331100162,False,,0,,,,,,,"[{'user_id': '36226466', 'username': 'lesbiam_'}]",
1164180958729269248,1164180958729269248,1566397344000,2019-08-21,17:22:24,MSK,1142268758884438021,reintrovert,美,,i hate how the forest fire of the Amazon forest had been happening for days and yet no one took action like how the billionaires did when the church of notre-dame was in flames??? Does the rich & the powerful just not give a FUCK about the Earth???? Hello climate change I guess,[],[],[],0,2,3,[],[],https://twitter.com/reintrovert/status/1164180958729269248,False,,0,,,,,,,"[{'user_id': '1142268758884438021', 'username': 'reintrovert'}]",
1164169872101613568,1164169872101613568,1566394701000,2019-08-21,16:38:21,MSK,247196798,twistedblaster,Ken Lundgreen,,Amazon Forest Fire Will Destroy 2 Million Acres & 500 Million bees died ...  https://youtu.be/62Cp4COlBTM  via @YouTube #ExtinctionRebellion #GlobalWarming #GlobalHeating #ClimateChange #ClinateCrisis #INTHE #WASF Arrest Bolsonaro now!,['youtube'],['https://youtu.be/62Cp4COlBTM'],[],0,1,1,"['#extinctionrebellion', '#globalwarming', '#globalheating', '#climatechange', '#clinatecrisis', '#inthe', '#wasf']",[],https://twitter.com/twistedblaster/status/1164169872101613568,False,,0,,,,,,,"[{'user_id': '247196798', 'username': 'twistedblaster'}, {'user_id': '10228272', 'username': 'YouTube'}]",
1164166970729627648,1164166970729627648,1566394009000,2019-08-21,16:26:49,MSK,3189496358,lashiro101,Shiro,,"The Amazon forest has always been the saving grace of Anthropic climate change, as it has absorbed a couple billion tons of CO2. Now, with the forest fire it has the potential to turn into a positive feedback loop which means it will start to emit CO2.",[],[],[],0,3,8,[],[],https://twitter.com/lashiro101/status/1164166970729627648,False,,0,,,,,,,"[{'user_id': '3189496358', 'username': 'lashiro101'}]",
1164121662536781825,1164121662536781825,1566383207000,2019-08-21,13:26:47,MSK,875247725381644289,glacier_clear,GlacierDeer,,yknow I dont comment on current events much but climate change really gets me super upset and emotional. pretty pissed it's taken me till now to hear about the amazon forest fire.,[],[],[],37,80,996,[],[],https://twitter.com/glacier_clear/status/1164121662536781825,False,,0,,,,,,,"[{'user_id': '875247725381644289', 'username': 'glacier_clear'}]",
1164121226496770048,1164121226496770048,1566383103000,2019-08-21,13:25:03,MSK,3601283899,brookyhobbs,brooky,,my brothers friend and i were talking about the amazon forest fire and we started talking about climate change and that led onto a conversation about questioning literally everything and honestly i feel so mind fucked rn,[],[],[],0,0,6,[],[],https://twitter.com/brookyhobbs/status/1164121226496770048,False,,0,,,,,,,"[{'user_id': '3601283899', 'username': 'brookyhobbs'}]",
1164117458568933379,1164117458568933379,1566382205000,2019-08-21,13:10:05,MSK,27407881,sunjaykapur,Sunjay Kapur,,"Progressive deforestation isn't without consequence. The smoke from the catastrophic forest fire in the ""Amazon wildfire"" can be seen from space. The loss of trees & loss of biodiversity is what is accelerating #ClimateChange. #PrayforAmazon https://www.bbc.com/news/world-latin-america-49415973 …",[],['https://www.bbc.com/news/world-latin-america-49415973'],[],0,2,10,"['#climatechange', '#prayforamazon']",[],https://twitter.com/sunjaykapur/status/1164117458568933379,False,,0,,,,,,,"[{'user_id': '27407881', 'username': 'sunjaykapur'}]",
1164116910918787072,1164115851198566400,1566382074000,2019-08-21,13:07:54,MSK,1164112507700727810,zaragarridojim1,Zaragarridojimenez,,"#PrayForTheAmazon #PrayforAmazonas #amazon #forest #fire #danger #climatechange #earthslungs #crisis #brazil
@jairbolsonaro
 DO SOMETHING. 

Please retweet.",['jairbolsonaro'],[],[],0,0,1,"['#prayfortheamazon', '#prayforamazonas', '#amazon', '#forest', '#fire', '#danger', '#climatechange', '#earthslungs', '#crisis', '#brazil']",[],https://twitter.com/Zaragarridojim1/status/1164116910918787072,False,,0,,,,,,,"[{'user_id': '1164112507700727810', 'username': 'Zaragarridojim1'}, {'user_id': '128372940', 'username': 'jairbolsonaro'}]",
1164091145753939968,1164091145753939968,1566375931000,2019-08-21,11:25:31,MSK,186507318,blueye95,Twan | Blueye,,A man made forest fire in the Amazon in Brazil has been going on for a few weeks already and yet ive seen or heard little media coverage about it....... Do people just wanna die to climate change or what?,[],[],[],0,0,0,[],[],https://twitter.com/blueye95/status/1164091145753939968,False,,0,,,,,,,"[{'user_id': '186507318', 'username': 'blueye95'}]",
1164066929981587456,1164066929981587456,1566370158000,2019-08-21,09:49:18,MSK,471094727,sssshshshh,Villanelle Panda,,"In the last few months, we've had glaciers melting in Iceland and the Arctic, Amazon forest fire, fire in Spain, floods in many parts of India, etc. Why aren't world leaders talking about this? #ClimateChange #GlobalWarming #ClimateEmergency",[],[],[],1,0,0,"['#climatechange', '#globalwarming', '#climateemergency']",[],https://twitter.com/sssshshshh/status/1164066929981587456,False,,0,,,,,,,"[{'user_id': '471094727', 'username': 'sssshshshh'}]",
1164062957157965824,1164062957157965824,1566369210000,2019-08-21,09:33:30,MSK,2914060730,_victooooria_,Victoria Shepard,,This amazon climate change forest fire stuff is really making me sad.,[],[],[],1,1,7,[],[],https://twitter.com/_victooooria_/status/1164062957157965824,False,,0,,,,,,,"[{'user_id': '2914060730', 'username': '_victooooria_'}]",
1164060620918054912,1164057106166636544,1566368653000,2019-08-21,09:24:13,MSK,3390181287,lippypopples,Lippy 🍭,,hey this is off topic but can we please talk about how no one is talking about the amazon forest fire and it’s gonna to help climate change kill humanity? haha just a thought,['h3h3productions'],[],[],1,0,12,[],[],https://twitter.com/Lippypopples/status/1164060620918054912,False,,0,,,,,,,"[{'user_id': '3390181287', 'username': 'Lippypopples'}, {'user_id': '1187330941', 'username': 'h3h3productions'}]",
1164056778688147456,1164056778688147456,1566367737000,2019-08-21,09:08:57,MSK,1052748302,o_ouroboros_o,Ouroboros,,"@CNN @MSNBC @FoxNews PLEASE start discussing the Amazon rain forest fire. We literally need it to survive. You should be talking about it 24-7, and drawing attention to both climate change AND far-right government policies that cause this destruction. #AmazonRainforest","['cnn', 'msnbc', 'foxnews']",[],[],0,0,1,['#amazonrainforest'],[],https://twitter.com/O_ouroboros_O/status/1164056778688147456,False,,0,,,,,,,"[{'user_id': '1052748302', 'username': 'O_ouroboros_O'}, {'user_id': '759251', 'username': 'CNN'}, {'user_id': '2836421', 'username': 'MSNBC'}, {'user_id': '1367531', 'username': 'FoxNews'}]",
1164032905808506880,1164032905808506880,1566362046000,2019-08-21,07:34:06,MSK,955472233,samchristelle,𝓒𝓱𝓻𝓲𝓼𝓽𝓮𝓵𝓵𝓮♡,,Iceland held a funeral for a glacier that is no longer there due to climate change. A forest fire in the amazon that is going on for weeks and we just found out. The world is ending and we're witnessing it.,[],[],[],0,0,2,[],[],https://twitter.com/samchristelle/status/1164032905808506880,False,,0,,,,,,,"[{'user_id': '955472233', 'username': 'samchristelle'}]",
1163992762229899264,1163992762229899264,1566352475000,2019-08-21,04:54:35,MSK,521771446,lizzyfivestacks,Lizzy Five Stacks 💀,,"Climate change is stressing me OUT, y’all. 

Like I can punch people in the face but I cannot punch a forest fire in the face otherwise I would be down in the Amazon THROWING HANDS right now.",[],[],[],1,1,8,[],[],https://twitter.com/lizzyfivestacks/status/1163992762229899264,False,,0,,,,,,,"[{'user_id': '521771446', 'username': 'lizzyfivestacks'}]",
1163970263526051841,1163969875267784704,1566347111000,2019-08-21,03:25:11,MSK,1144440449219944453,wonpilgay,rune,,the fact that ive seen so few news outlets covering the amazon forest fire is just so upsetting and the inactivity from governments all over the world on climate change ... i just cant put into words how horrible this is,[],[],[],1,0,0,[],[],https://twitter.com/wonpilgay/status/1163970263526051841,False,,0,,,,,,,"[{'user_id': '1144440449219944453', 'username': 'wonpilgay'}]",
1163954060405432320,1163954060405432320,1566343247000,2019-08-21,02:20:47,MSK,925887635867889664,james_jpeg,𝖏𝖆𝖒𝖊𝖘,,hi can you guys take one or two seconds away from crying about Spider-Man to talk about how the Amazon is literally disappearing before our eyes in a massive forest fire at this very moment due to climate change haha like ??,[],[],[],1,1,9,[],[],https://twitter.com/james_jpeg/status/1163954060405432320,False,,0,,,,,,,"[{'user_id': '925887635867889664', 'username': 'james_jpeg'}]",
1163865339341312000,1163865339341312000,1566322095000,2019-08-20,20:28:15,MSK,3045127753,giovanni_chulo,giovanni rubio.,,@realDonaldTrump go put out the Amazon Forest fire dumb ass. And stop caring ab things that aren’t even important. we’re going to have so many hurt animals and ecosystems thanks to your willingness to do nothing ab climate change or work with anyone globally on the issue. CHILD.,['realdonaldtrump'],[],[],0,0,1,[],[],https://twitter.com/giovanni_chulo/status/1163865339341312000,False,,0,,,,,,,"[{'user_id': '3045127753', 'username': 'giovanni_chulo'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
